Autor,Frequencia,Offset,Timestamp_Coleta
"Aguilar, Raúl Fernando Sánchez",1,350,2026-01-04T15:42:59.579470
"Aguilar, Thaís Maya",2,350,2026-01-04T15:42:59.579470
"Aguirre Gutiérrez, Jésus",1,350,2026-01-04T15:42:59.579470
"Agustinho, Daniel Paiva",3,350,2026-01-04T15:42:59.579470
"Agustinho, Denise Paiva",3,350,2026-01-04T15:42:59.579470
"Ahannougbe, Sefou Mouhamadou Dine",1,350,2026-01-04T15:42:59.579470
"Ahlert, Martina",1,350,2026-01-04T15:42:59.579470
"Ahlgren, Lina Pernilla",1,350,2026-01-04T15:42:59.579470
"Ahmed, Afroja",1,350,2026-01-04T15:42:59.579470
"Ahrens, Herold",1,350,2026-01-04T15:42:59.579470
"Ahualli, Luango Augusto Feitosa",1,350,2026-01-04T15:42:59.579470
"Ahuja, R.",2,350,2026-01-04T15:42:59.579470
"Aicha, Nádia Niman",1,350,2026-01-04T15:42:59.579470
"Aidar, Luiz Augusto Gimenez",1,350,2026-01-04T15:42:59.579470
"Aidar, Neila Anders",1,350,2026-01-04T15:42:59.579470
"Aikawa, Monica Silva (org.)",1,350,2026-01-04T15:42:59.579470
"Aires Neto, Lauro Maranhão",1,350,2026-01-04T15:42:59.579470
"Aires, Andressa Soares Costa",1,350,2026-01-04T15:42:59.579470
"Aires, Carmenisia Jacobina",1,350,2026-01-04T15:42:59.579470
"Aires, Carolina P.",1,350,2026-01-04T15:42:59.579470
"Aires, Felipe Salvo",1,350,2026-01-04T15:42:59.579470
"Aires, M. N. O.",1,350,2026-01-04T15:42:59.579470
"Aires, Mariana da Cunha",1,350,2026-01-04T15:42:59.579470
"Aires, Paulo Renato Manetzeder",1,400,2026-01-04T15:43:04.062201
"Aires, Rodrigo Barbosa",6,400,2026-01-04T15:43:04.062201
"Aires, Stefano Salvo",4,400,2026-01-04T15:43:04.062201
"Aires, Nádia Barbosa",1,400,2026-01-04T15:43:04.062201
"Aires, Stefano Salvo",1,400,2026-01-04T15:43:04.062201
"Aiube, Carlos Martins",3,400,2026-01-04T15:43:04.062201
"Ajuz, Rafael Cavalcanti de Albuquerque",1,400,2026-01-04T15:43:04.062201
"Akaishi, Leonardo",2,400,2026-01-04T15:43:04.062201
"Akamine, Welington Yorihiko Lima",1,400,2026-01-04T15:43:04.062201
"Akashi Junior, José",1,400,2026-01-04T15:43:04.062201
"Akerman, Alisson",1,400,2026-01-04T15:43:04.062201
"Akerman, Marco",2,400,2026-01-04T15:43:04.062201
"Akhter, Gulraiz",1,400,2026-01-04T15:43:04.062201
"Akimoto, Arthur K.",1,400,2026-01-04T15:43:04.062201
"Akimoto, Arthur Kenji",2,400,2026-01-04T15:43:04.062201
"Akitaya, Paula Borges Gomes",1,400,2026-01-04T15:43:04.062201
"Akiyama, Larissa Cristina de Souza",1,400,2026-01-04T15:43:04.062201
"Akkas, Handan",1,400,2026-01-04T15:43:04.062201
"Akutsu, de Cassia Coelho de Almeida",1,400,2026-01-04T15:43:04.062201
"Akutsu, Luiz",5,400,2026-01-04T15:43:04.062201
"Akutsu, Rita de Cássia Coelho de Almeida",31,400,2026-01-04T15:43:04.062201
"Alabarse, Priscilla Petrucci",1,400,2026-01-04T15:43:04.062201
"Alagia, Maria Cristina Souza",1,400,2026-01-04T15:43:04.062201
"Alamgeer, Sana",1,400,2026-01-04T15:43:04.062201
"Alanio, Alexandre",1,400,2026-01-04T15:43:04.062201
"Alape Realpe, Luis Fernando",1,400,2026-01-04T15:43:04.062201
"Alarcão, Ana Paula Gonzalez de",1,400,2026-01-04T15:43:04.062201
"Alarcão, Clara Machado da Silva",1,400,2026-01-04T15:43:04.062201
"Alarcão, Janine Pereira de Sousa",1,400,2026-01-04T15:43:04.062201
"Alarcão, Karoline Leão",1,400,2026-01-04T15:43:04.062201
"Alarcón Guerrero, Jorge Esteban",1,400,2026-01-04T15:43:04.062201
"Alarcón Posse, Andrea Juliana",1,400,2026-01-04T15:43:04.062201
"Alarcon, Daniela Fernandes",1,400,2026-01-04T15:43:04.062201
"Alarcon, Danillo",1,400,2026-01-04T15:43:04.062201
"Alasqah, Ibrahim",1,400,2026-01-04T15:43:04.062201
"Albagli, Sarita",1,400,2026-01-04T15:43:04.062201
"Albala Young, Adrián Nicolas",1,400,2026-01-04T15:43:04.062201
"Albala, Paula Lelis Rabelo",1,400,2026-01-04T15:43:04.062201
"Albano, Anna Luísa Portela de Deus",5,400,2026-01-04T15:43:04.062201
"Albarado, Ádria Jane",2,400,2026-01-04T15:43:04.062201
"Albarelli, Arnaldo Lopes",1,400,2026-01-04T15:43:04.062201
"Albayrak-Aydemir, Nihan",1,400,2026-01-04T15:43:04.062201
"Albergaria, Caroline Silva de",1,400,2026-01-04T15:43:04.062201
"Albergaria, Rafaela (org.)",1,400,2026-01-04T15:43:04.062201
"Albernas, Joaquin Lucca Bastos",1,400,2026-01-04T15:43:04.062201
"Albernaz, Alessandra Ferreira",2,400,2026-01-04T15:43:04.062201
"Albernaz, Antônio P.",1,400,2026-01-04T15:43:04.062201
"Albernaz, Aryanne F.",1,400,2026-01-04T15:43:04.062201
"Albernaz, Camila Barbosa",1,400,2026-01-04T15:43:04.062201
"Albernaz, Cláudia Borges Lima",1,400,2026-01-04T15:43:04.062201
"Albernaz, Daisy Dayane Pereira",1,450,2026-01-04T15:43:08.361438
"Albernaz, Daniel Lima",1,450,2026-01-04T15:43:08.361438
"Albernaz, Gracielle Medeiros",1,450,2026-01-04T15:43:08.361438
"Albernaz, Lorena Carneiro",2,450,2026-01-04T15:43:08.361438
"Albernaz, Patrícia da Cunha",1,450,2026-01-04T15:43:08.361438
"Albernaz, Raquel Mincarelli",1,450,2026-01-04T15:43:08.361438
"Albernaz, Vanessa Lima",1,450,2026-01-04T15:43:08.361438
"Albernaz, Antônio P.",1,450,2026-01-04T15:43:08.361438
"Albernaz, Janaína V.",1,450,2026-01-04T15:43:08.361438
"Albert, Carla Estefania",1,450,2026-01-04T15:43:08.361438
"Albert, James S.",2,450,2026-01-04T15:43:08.361438
"Albertin, Samuel",1,450,2026-01-04T15:43:08.361438
"Alberto, Luis F.C.",1,450,2026-01-04T15:43:08.361438
"Alberton, Anete",1,450,2026-01-04T15:43:08.361438
"Albino, Vanessa Stainbach",2,450,2026-01-04T15:43:08.361438
"Alborghetti, Marcos Rodrigo",1,450,2026-01-04T15:43:08.361438
"Albrecht, Charlise",1,450,2026-01-04T15:43:08.361438
"Albrecht, Julio Cesar",2,450,2026-01-04T15:43:08.361438
"Albrecht, Nayara Fátima Macedo de Medeiros",1,450,2026-01-04T15:43:08.361438
"Albres, Hevellyn Menezes",1,450,2026-01-04T15:43:08.361438
"Albuquerque Filho, Luiz Heleno",1,450,2026-01-04T15:43:08.361438
"Albuquerque Filho, Luiz Heleno",1,450,2026-01-04T15:43:08.361438
"Albuquerque Junior, Tiago C.",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Alessandra Rocha de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Alfram Roberto Rodrigues de",2,450,2026-01-04T15:43:08.361438
"Albuquerque, Aline",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Ana Carolina Lucas dos Santos de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Ana Elizabeth Maia de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Ana Maria Vaz de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Ana Paula Cavalcante de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Anelise Salazar",2,450,2026-01-04T15:43:08.361438
"Albuquerque, Anesmar Olino de",11,450,2026-01-04T15:43:08.361438
"Albuquerque, Anjaína F.",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Anne Augusta Affiune de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Augusto Veras Soares Martinez",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Bartira Dias de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Bernardo Cascão Pires e",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Clayton Gurgel de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Cleandro",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Cleandro Pires de",15,450,2026-01-04T15:43:08.361438
"Albuquerque, Cristina Rodrigues",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Daniel Gomes",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Davi Borges de",13,450,2026-01-04T15:43:08.361438
"Albuquerque, Dayse da Silva",2,450,2026-01-04T15:43:08.361438
"Albuquerque, Débora de Souza Leão",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Deyse Nunes Passos",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Diogo Farrapo",2,450,2026-01-04T15:43:08.361438
"Albuquerque, Elaine Jaricuna Pereira de",2,450,2026-01-04T15:43:08.361438
"Albuquerque, Elisa N.",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Ester Alves de Faria de",1,450,2026-01-04T15:43:08.361438
"Albuquerque, Esther Bemerguy de (org.)",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Fabrício Sarmanho de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Fernando Antônio de Araújo Chacon de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Fillipe Mendonça",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Francisco Sibério Bezerra",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Gabriela Pereira",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Géssica Oliveira de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Gina Vieira Ponte de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Helena Cristina Carneiro Cavalcanti de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Hiago Ribeiro",3,500,2026-01-04T15:43:12.574211
"Albuquerque, Igor Azevedo de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Itajaí Oliveira de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Jéssica Fernanda",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Joaquim Ramalho de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Jonas Sâmi de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, José Carlos de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, José Luciano",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Landecir Alves de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Leila Cunha de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Leonardo Cunha de",5,500,2026-01-04T15:43:12.574211
"Albuquerque, Liana Correia Roquete de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Lindalva Alves de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Lívia Medeiros de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Lucas Fraga Friaça",4,500,2026-01-04T15:43:12.574211
"Albuquerque, Luiz Eduardo Nunes de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Lurdes Mara Oliveira de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Magnus Augustus Cavalcanti de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Márcio Fernando dos Santos",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Maria de Fátima Militão de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Maria do Socorro Maués",3,500,2026-01-04T15:43:12.574211
"Albuquerque, Mariana Carvalho de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Maristela Leite de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Milena Sampaio Cintra de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Nathalia Alcântara de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Nila Larisse Silva de",3,500,2026-01-04T15:43:12.574211
"Albuquerque, Nívea Gabriela Benevides de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Olga Maria Ramalho de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Patrícia",9,500,2026-01-04T15:43:12.574211
"Albuquerque, Paulo Augusto da Silva Pedroso de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Pedro Caiua Campelo",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Pedro Henrique Elias de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Pedro Henrique Melo",11,500,2026-01-04T15:43:12.574211
"Albuquerque, Ralph de Medeiros",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Raquel Oliveira de",4,500,2026-01-04T15:43:12.574211
"Albuquerque, Raylla",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Ricardo Nixon",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Roberto Nascimento de",2,500,2026-01-04T15:43:12.574211
"Albuquerque, Robson de Oliveira",9,500,2026-01-04T15:43:12.574211
"Albuquerque, Rossana Maria Marinho",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Sabrina Moreira de",1,500,2026-01-04T15:43:12.574211
"Albuquerque, Sérgio Farias de",2,550,2026-01-04T15:43:17.071048
"Albuquerque, Sergio Farias de (org.)",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Sergio Flores de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Severino Leão de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Severino Vilar de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Silas Leite",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Sofia Wanderley Cavalcanti de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Tayná Gabriela Araújo",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Vera Lucia Lellis De",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Vitor Batista Carneiro de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Aline",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Cleandro Pires",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Cristiano Queiroz de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Elisa N.",5,550,2026-01-04T15:43:17.071048
"Albuquerque, Francisco José Batista de",2,550,2026-01-04T15:43:17.071048
"Albuquerque, George Rego",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Helder Neves de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Juliana Rodrigues de",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Maicon Rodrigues",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Maria do Socorro Maués",2,550,2026-01-04T15:43:17.071048
"Albuquerque, N. I.",1,550,2026-01-04T15:43:17.071048
"Albuquerque, Pedro Henrique Melo",5,550,2026-01-04T15:43:17.071048
"Albuquerque-Oliveira, Paulo Rogério",3,550,2026-01-04T15:43:17.071048
"Alburquerque, Pedro Henrique Melo",2,550,2026-01-04T15:43:17.071048
"Alcalde, A. M.",1,550,2026-01-04T15:43:17.071048
"Alcântara Neto, Martiniano",1,550,2026-01-04T15:43:17.071048
"Alcântara, Andréa Colmenero Moreira de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Antônio Flávio de Carvalho",1,550,2026-01-04T15:43:17.071048
"Alcantara, Bruno Leonardo Batista",1,550,2026-01-04T15:43:17.071048
"Alcântara, Carolina Moreira de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Daniele de Sousa",1,550,2026-01-04T15:43:17.071048
"Alcântara, Dhara Vieira",1,550,2026-01-04T15:43:17.071048
"Alcântara, Flávia Aparecida de",2,550,2026-01-04T15:43:17.071048
"Alcantara, Glaucia B.",1,550,2026-01-04T15:43:17.071048
"Alcântara, Guilherme Borges",1,550,2026-01-04T15:43:17.071048
"Alcântara, Gustavo Braga",2,550,2026-01-04T15:43:17.071048
"Alcantara, Igor Rafael Mendes Guimarães",1,550,2026-01-04T15:43:17.071048
"Alcântara, João Rochael Meira",1,550,2026-01-04T15:43:17.071048
"Alcântara, Kéren Moreira de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Livia A.",1,550,2026-01-04T15:43:17.071048
"Alcantara, Lucas Teles de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Lucas Teles de",3,550,2026-01-04T15:43:17.071048
"Alcantara, Luiz Carlos Junior",1,550,2026-01-04T15:43:17.071048
"Alcantara, Marcos Vinicius Bonifacio Medeiros",1,550,2026-01-04T15:43:17.071048
"Alcântara, Maria Eugênia Rodrigues",1,550,2026-01-04T15:43:17.071048
"Alcantara, Moacir Oliveira de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Moacir Oliveira de",1,550,2026-01-04T15:43:17.071048
"Alcântara, Patrícia Colmenero Moreira de",3,550,2026-01-04T15:43:17.071048
"Alcântara, Paulo Henrique de Franco",1,550,2026-01-04T15:43:17.071048
"Alcantara, Pedro Henrique Oliveira de",1,550,2026-01-04T15:43:17.071048
"Alcantara, Pedro Ivo de Morais",1,600,2026-01-04T15:43:21.473571
"Alcântara, Pedro Ivo Souza de",2,600,2026-01-04T15:43:21.473571
"Alcântara, Ricardo Wagner de Souza",1,600,2026-01-04T15:43:21.473571
"Alcântara, Shayane Marques",2,600,2026-01-04T15:43:21.473571
"Alcântara, Simone Silveira de",1,600,2026-01-04T15:43:21.473571
"Alcântara, Tereza Cristina Sepúlveda",1,600,2026-01-04T15:43:21.473571
"Alcântara, Wenersamy Ramos de",1,600,2026-01-04T15:43:21.473571
"Alcantara, Flavio F.",1,600,2026-01-04T15:43:21.473571
"Alchieri, Eduardo",1,600,2026-01-04T15:43:21.473571
"Alchieri, João Carlos",2,600,2026-01-04T15:43:21.473571
"Alcochete, António A. N.",1,600,2026-01-04T15:43:21.473571
"Alcoforado, Michel Fontenelle",1,600,2026-01-04T15:43:21.473571
"Aldabalde, Taiguara Villela",3,600,2026-01-04T15:43:21.473571
"Aldabalde, Taiguara Villela (Trad.)",1,600,2026-01-04T15:43:21.473571
"Aldè, Veronica",1,600,2026-01-04T15:43:21.473571
"Aldigueri, Daniel Rodrigues",1,600,2026-01-04T15:43:21.473571
"Aldrighi, César Fernando Schiavon (org.)",1,600,2026-01-04T15:43:21.473571
"Aldrigue, Natália de Sousa",1,600,2026-01-04T15:43:21.473571
"Alecrim, Cecília Gomes Muraro",2,600,2026-01-04T15:43:21.473571
"Alecrim, Hugo Muscelli",2,600,2026-01-04T15:43:21.473571
"Alecrim, Maria das Graças Costa",1,600,2026-01-04T15:43:21.473571
"Alecrim, Wenya Alves",1,600,2026-01-04T15:43:21.473571
"Alecrim, Maria das Graças Costa",2,600,2026-01-04T15:43:21.473571
"Alegretti, Ciro Fraga",1,600,2026-01-04T15:43:21.473571
"Aleixo Filho, Marcos Fabrício de Souza",1,600,2026-01-04T15:43:21.473571
"Aleixo, Adler Peggy Lima",1,600,2026-01-04T15:43:21.473571
"Aleixo, José Carlos Brandi",8,600,2026-01-04T15:43:21.473571
"Alejandro Ceballos, Manuel",1,600,2026-01-04T15:43:21.473571
"Alelvan, Giovanna Monique",2,600,2026-01-04T15:43:21.473571
"Alenca, Maurício Dias Chades de",1,600,2026-01-04T15:43:21.473571
"Alencar Junior, Osmar Gomes",1,600,2026-01-04T15:43:21.473571
"Alencar, Alancoc dos Santos",1,600,2026-01-04T15:43:21.473571
"Alencar, Alexandre Lucchesi",1,600,2026-01-04T15:43:21.473571
"Alencar, Aline de Oliveira",1,600,2026-01-04T15:43:21.473571
"Alencar, Ana Carolina Correa",2,600,2026-01-04T15:43:21.473571
"Alencar, Ana Carolina Corrêa",1,600,2026-01-04T15:43:21.473571
"Alencar, Ana Paula Dorneles",1,600,2026-01-04T15:43:21.473571
"Alencar, André Amorim",1,600,2026-01-04T15:43:21.473571
"Alencar, Ane",1,600,2026-01-04T15:43:21.473571
"Alencar, Bárbara de",1,600,2026-01-04T15:43:21.473571
"Alencar, Bianca Maria Salatiel Matos de",1,600,2026-01-04T15:43:21.473571
"Alencar, Bruna Maciel de",3,600,2026-01-04T15:43:21.473571
"Alencar, Cristiane de Castro",1,600,2026-01-04T15:43:21.473571
"Alencar, Cristina Miranda de",1,600,2026-01-04T15:43:21.473571
"Alencar, D'angela Marise Gomes de",1,600,2026-01-04T15:43:21.473571
"Alencar, Danielle B. S. de",1,600,2026-01-04T15:43:21.473571
"Alencar, Dara Elizabeth Costa",1,600,2026-01-04T15:43:21.473571
"Alencar, Elisa Borges de Alcântara",1,600,2026-01-04T15:43:21.473571
"Alencar, Ernandes Rodrigues de",16,600,2026-01-04T15:43:21.473571
"Alencar, Euler Rodrigues de",1,600,2026-01-04T15:43:21.473571
"Alencar, Eunice M. L. Soriano de",3,650,2026-01-04T15:43:25.770569
"Alencar, Filipe Henrique Bezerra Matos de",1,650,2026-01-04T15:43:25.770569
"Alencar, Flávio Silvestre de",1,650,2026-01-04T15:43:25.770569
"Alencar, Gabriel Falcão",1,650,2026-01-04T15:43:25.770569
"Alencar, Ildegard Hevelyn de Oliveira",1,650,2026-01-04T15:43:25.770569
"Alencar, Ingred Fernandes de Andrade",1,650,2026-01-04T15:43:25.770569
"Alencar, Islany Costa",1,650,2026-01-04T15:43:25.770569
"Alencar, Joana Luiza Oliveira",1,650,2026-01-04T15:43:25.770569
"Alencar, Kalil",1,650,2026-01-04T15:43:25.770569
"Alencar, Lídia Costa de",3,650,2026-01-04T15:43:25.770569
"Alencar, Lígia Falcão",1,650,2026-01-04T15:43:25.770569
"Alencar, Lucas Almeida",2,650,2026-01-04T15:43:25.770569
"Alencar, Lucienne Christine Estevez de",3,650,2026-01-04T15:43:25.770569
"Alencar, Luis Cláudio Arraes de",2,650,2026-01-04T15:43:25.770569
"Alencar, Marcelo Sampaio de",1,650,2026-01-04T15:43:25.770569
"Alencar, Marco Túlio Lustosa de",1,650,2026-01-04T15:43:25.770569
"Alencar, Maria da Glória Serra Pinto de",1,650,2026-01-04T15:43:25.770569
"Alencar, Nadia Zilotti",1,650,2026-01-04T15:43:25.770569
"Alencar, Paola Aires Lócio de",2,650,2026-01-04T15:43:25.770569
"Alencar, Paulo Cezar Dias de",1,650,2026-01-04T15:43:25.770569
"Alencar, Priscila Martins",1,650,2026-01-04T15:43:25.770569
"Alencar, Rafael Augusto da Costa",2,650,2026-01-04T15:43:25.770569
"Alencar, Rafael Fernando Mendonça de",1,650,2026-01-04T15:43:25.770569
"Alencar, Railssa Peluti",1,650,2026-01-04T15:43:25.770569
"Alencar, Rony Anderson Santos",1,650,2026-01-04T15:43:25.770569
"Alencar, Rosângela Silva de",1,650,2026-01-04T15:43:25.770569
"Alencar, Sérgio Amorim de",3,650,2026-01-04T15:43:25.770569
"Alencar, Tainá Raiol",2,650,2026-01-04T15:43:25.770569
"Alencar, Thayane Morais de",2,650,2026-01-04T15:43:25.770569
"Alencar, Tiscianne Cavalcante de",1,650,2026-01-04T15:43:25.770569
"Alencar, Valdenisia Apolinario",1,650,2026-01-04T15:43:25.770569
"Alencar, Vitor Silva",1,650,2026-01-04T15:43:25.770569
"Alencar, Waleria Maria Menezes de Morais",1,650,2026-01-04T15:43:25.770569
"Alencar, Danielle B. S. de",1,650,2026-01-04T15:43:25.770569
"Alencar, Ernandes Rodrigues de",2,650,2026-01-04T15:43:25.770569
"Alencar, Eunice M. L. Soriano de",13,650,2026-01-04T15:43:25.770569
"Alencar, Guilherme Asmar",1,650,2026-01-04T15:43:25.770569
"Alencar-Silva, Thuany",1,650,2026-01-04T15:43:25.770569
"Alencastro Filho, Tito Regis de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Aline Simões de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Felipe Barbosa de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Júlia Freire de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Karine Simões de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Luiza de Fátima dos Santos de",1,650,2026-01-04T15:43:25.770569
"Alencastro, Renata Batista Gomes de",1,650,2026-01-04T15:43:25.770569
"Alentejo, Eduardo da Silva",2,650,2026-01-04T15:43:25.770569
"Alessi, Antônio Carlos",4,650,2026-01-04T15:43:25.770569
"Alessio, Maria Martins",2,650,2026-01-04T15:43:25.770569
"Alessio, Maria Martins",1,650,2026-01-04T15:43:25.770569
"Alexander, Paul E.",1,650,2026-01-04T15:43:25.770569
"Alexandre, Álison da Silva",1,700,2026-01-04T15:43:30.032608
"Alexandre, Eduardo Reis",1,700,2026-01-04T15:43:30.032608
"Alexandre, Maria Esther",1,700,2026-01-04T15:43:30.032608
"Alexandre, Thamara Rodrigues",1,700,2026-01-04T15:43:30.032608
"Alexandre, Veruska Prado",5,700,2026-01-04T15:43:30.032608
"Alexandria, Marília de",1,700,2026-01-04T15:43:30.032608
"Alexandrino, Diego Wannucci Souza",1,700,2026-01-04T15:43:30.032608
